Branch;Deal Expense Code;Deal Name;Deal Internal ID;Contrato;Admin Agent;Fac Name;FAC FCN;FAC Internal ID;Fac Effective Date;Deal Status;Fac Primary Borrower LegalName;Codigo GLS;Fac Maturity Date;Fac Currency;Fac Risk Type;FAC Status;Fac Global Commitment;Fac Santander Commitment;FAC Global Outstanding Amount;FAC Host Bank Share Gross Outstanding;FAC Global Available to Draw;FAC Host Bank Gross Available to Draw;FAC Type;FAC Guarantee Type
SAN  ;100010;1072183 200395621 ABN AMRO REAL         ;5*940NX4;4969251600000140;BANCO SANTANDER, S.A.         ;300,3M USD 21/03/07           ;10092010110300;5*940NYN;39162;Terminated;BANCO ABN AMRO REAL SA;BIAB                ;40602;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;1064872 200196287 ABN AMRO REAL         ;5*940OE9;4969251600000300;BANCO SANTANDER, S.A.         ;569,5M EUR 21/06/06           ;14092010095000;5*940OFU;38889;Terminated;BANCO ABN AMRO REAL SA;BIAB                ;40689;EUR;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;1062377 200149937 SUDAMERIS             ;5*940PH2;4969251600001030;BANCO SANTANDER, S.A.         ;244.8M EUR 03/03/10           ;20102010120500;5*940PIZ;38800;Terminated;BANCO SUDAMERIS BRASIL S.A.;BRSU                ;40599;EUR;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;1062380 200149684 ABN AMRO REAL         ;5*940PMR;4969251600000110;BANCO SANTANDER, S.A.         ;18.7M USD 24/03/06            ;9092010135000;5*940PO9;38800;Terminated;BANCO ABN AMRO REAL SA;BIAB                ;40599;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;1082681 200718618 ABN AMRO REAL         ;5*940PR4;4969251600000460;BANCO SANTANDER, S.A.         ;19,7M EUR 26/03/08            ;15092010123400;5*940PSG;39533;Terminated;BANCO ABN AMRO REAL SA;BIAB                ;40613;EUR;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;1077697 200556317 ABN AMRO REAL         ;5*940PVL;4969251600000110;BANCO SANTANDER, S.A.         ;35.3M USD 18/09/07            ;9092010130600;5*940PX4;39343;Terminated;BANCO ABN AMRO REAL SA;BIAB                ;40781;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;1062834 200156614 ABN AMRO REAL         ;5*940PZH;4969251600000330;BANCO SANTANDER, S.A.         ;117,7M USD 07/04/06           ;14092010105400;5*940Q10;38814;Terminated;BANCO ABN AMRO REAL SA;BIAB                ;40613;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;1073877 200486267 ABN AMRO REAL         ;5*940Q35;4969251600001030;BANCO SANTANDER, S.A.         ;775,4M USD 03/07/07           ;25102010111000;5*940Q83;39266;Terminated;BANCO ABN AMRO REAL SA;BIAB                ;40704;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;1085678 200799837 ABN AMRO REAL         ;5*940QB6;4969251600000240;BANCO SANTANDER, S.A.         ;76,5M USD 03/07/08            ;13092010104200;5*940QCT;39632;Terminated;BANCO ABN AMRO REAL SA;BIAB                ;40711;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;1063079 200162393 ABN AMRO REAL         ;5*940QF1;4969251600000450;BANCO SANTANDER, S.A.         ;165,9M EUR 19/04/06           ;15092010122600;5*940QGQ;38826;Terminated;BANCO ABN AMRO REAL SA;BIAB                ;40626;EUR;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;1072799 200412006 ABN AMRO REAL         ;5*940QJW;4969251600000230;BANCO SANTANDER, S.A.         ;11,8M USD 13/04/07            ;13092010102900;5*940R0A;39185;Terminated;BANCO ABN AMRO REAL SA;BIAB                ;40625;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;1063390 200167831 ABN AMRO REAL         ;5*940R3D;4969251600000210;BANCO SANTANDER, S.A.         ;197,9M USD 28/04/06           ;13092010095200;5*940R51;38835;Terminated;BANCO ABN AMRO REAL SA;BIAB                ;40634;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;1083473 200740614 ABN AMRO REAL         ;5*940S48;4969251600000210;BANCO SANTANDER, S.A.         ;166M USD 18/04/08             ;13092010095600;5*940S64;39556;Terminated;BANCO ABN AMRO REAL SA;BIAB                ;40637;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;1063642 200172112 ABN AMRO REAL         ;5*940S89;4969251600000270;BANCO SANTANDER, S.A.         ;36.4M USD 20/10/09            ;13092010115800;5*940S9T;38846;Terminated;BANCO ABN AMRO REAL SA;BIAB                ;40646;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;1063641 200172094 ABN AMRO REAL         ;5*940SJV;4969251600001040;BANCO SANTANDER, S.A.         ;35M USD 09/05/06              ;25102010122400;5*940SLD;38846;Terminated;BANCO ABN AMRO REAL SA;BIAB                ;40646;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;1061127 200127534 ABN AMRO REAL         ;5*940SNX;4969251600000380;BANCO SANTANDER, S.A.         ;74.1M EUR 19/01/10            ;14092010121000;5*940SPI;38846;Terminated;BANCO ABN AMRO REAL SA;BIAB                ;40557;EUR;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;1083764 200748331 ABN AMRO REAL         ;5*940SS0;4969251600000260;BANCO SANTANDER, S.A.         ;106,7M USD 29/04/08           ;13092010113700;5*940STN;39567;Terminated;BANCO ABN AMRO REAL SA;BIAB                ;40647;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;FND26978 200471845 REAL CAYMAN          ;5*940SVR;4969251600000410;BANCO SANTANDER, S.A.         ;424,5M USD 18/06/07           ;15092010095700;5*940SXG;39251;Terminated;BANCO ABN AMRO REAL S.A.,CAYMAN ISLANDS;BREG                ;40694;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;FND25708 200199554 REAL CAYMAN          ;5*940T05;4969251600000420;BANCO SANTANDER, S.A.         ;116,9M USD 28/06/06           ;15092010100900;5*940T1S;38896;Terminated;BANCO ABN AMRO REAL S.A.,CAYMAN ISLANDS;BREG                ;40696;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;FND28128 200795984 REAL CAYMAN          ;5*940T3X;4969251600000440;BANCO SANTANDER, S.A.         ;565M USD 27/06/08             ;15092010104200;5*940T5V;39626;Terminated;BANCO ABN AMRO REAL S.A.,CAYMAN ISLANDS;BREG                ;40708;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;FND25821 200237813 REAL CAYMAN          ;5*940T7Y;4969251600000440;BANCO SANTANDER, S.A.         ;56M USD 18/08/06              ;15092010105000;5*940T9M;38947;Terminated;BANCO ABN AMRO REAL S.A.,CAYMAN ISLANDS;BREG                ;40746;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;4032153 CAY-4032153 SAN CAYMAN          ;5*940TBT;4955051600000240;BANCO SANTANDER, S.A.         ;1.9MM EUR 26/02/10            ;4102010131700;5*940TD6;40235;Terminated;BANCO SANTANDER (BRASIL) SA, GRAND CAYMAN BRANCH;BRNK                ;40596;EUR;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;4032157 CAY-4032157 SAN CAYMAN          ;5*940TLH;4955051600000240;BANCO SANTANDER, S.A.         ;650M USD 26/02/10             ;4102010132300;5*940TMZ;40235;Terminated;BANCO SANTANDER (BRASIL) SA, GRAND CAYMAN BRANCH;BRNK                ;40596;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;4032252 CAY-4032252 SAN CAYMAN          ;5*940TOX;4955051600000260;BANCO SANTANDER, S.A.         ;3.2MM USD 11/03/10            ;5102010110900;5*940TQG;40248;Terminated;BANCO SANTANDER (BRASIL) SA, GRAND CAYMAN BRANCH;BRNK                ;40606;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
ABNTS;300016;MOTO INVESTMENTS LTD 100311 GBP 450     ;5*9HQXVR;;SANMIAL-HSBC BANK PLC         ;FACILITY A1                   ;161003101426;5*9HQYT0;40612;Terminated;MOTO INVESTMENTS LIMITED;Q3VS                ;40711;GBP;Loans;TERMINATED;0;0;0;0;0;0;Term                                              ;
ABNTS;300016;MOTO INVESTMENTS LTD 100311 GBP 450     ;5*9HQXVR;;SANMIAL-HSBC BANK PLC         ;FACILITY A2                   ;161003111454;5*9HR032;40612;Terminated;MOTO INVESTMENTS LIMITED;Q3VS                ;40711;GBP;Loans;TERMINATED;0;0;0;0;0;0;Term                                              ;
ABNTS;300016;MOTO INVESTMENTS LTD 100311 GBP 450     ;5*9HQXVR;;SANMIAL-HSBC BANK PLC         ;FACILITY B                    ;161003111504;5*9HR0NU;40612;Terminated;MOTO INVESTMENTS LIMITED;Q3VS                ;40711;GBP;Loans;TERMINATED;0;0;;;0;0;Term                                              ;
ABNTS;300016;MOTO INVESTMENTS LTD 100311 GBP 450     ;5*9HQXVR;;SANMIAL-HSBC BANK PLC         ;REVOLVER                      ;161003111539;5*9HR25S;40612;Terminated;MOTO INVESTMENTS LIMITED;Q3VS                ;40711;GBP;Loans;TERMINATED;0;0;;;0;0;Revolver                                          ;
SANLN;500006;NESTLE AMAZONIA GBP20M 25JAN13          ;5$AH6KF4;1110000808;SANBDSD-BANCO SANTANDER LONDR ;TOUTON FACILITY               ;49180220151147;*7BJTFF7;42053;Closed;NESTLE ESPA?A S.A.;5NES                ;42369;GBP;Singular Export Finance;ACTIVE;720957,02;720957,02;720957,02;720957,02;0;0;Revolver                                          ;
SANLN;500006;NESTLE AMAZONIA GBP20M 25JAN13          ;5$AH6KF4;1110000808;SANBDSD-BANCO SANTANDER LONDR ;CONTINAF  FACILITY            ;492801131006;5$AH6KLG;41302;Closed;NESTLE ESPA?A S.A.;5NES                ;42369;GBP;Singular Export Finance;ACTIVE;702699,2;702699,2;702698,99;702698,99;0,21;0,21;Revolver                                          ;
SANLN;500006;NESTLE AMAZONIA GBP20M 25JAN13          ;5$AH6KF4;1110000808;SANBDSD-BANCO SANTANDER LONDR ;ARMAJARO FACILITY             ;492801131016;5$AH6KOJ;41302;Closed;NESTLE ESPA?A S.A.;5NES                ;42369;GBP;Singular Export Finance;ACTIVE;0;0;0;0;0;0;Revolver                                          ;
SANLN;500006;NESTLE AMAZONIA GBP20M 25JAN13          ;5$AH6KF4;1110000808;SANBDSD-BANCO SANTANDER LONDR ;OLAM FACILITY                 ;492801131026;5$AH6KZR;41302;Closed;NESTLE ESPA?A S.A.;5NES                ;42369;GBP;Singular Export Finance;ACTIVE;3730738,45;3730738,45;3730738,45;3730738,45;0;0;Revolver                                          ;
SANLN;500006;NESTLE AMAZONIA GBP20M 25JAN13          ;5$AH6KF4;1110000808;SANBDSD-BANCO SANTANDER LONDR ;ECOM FACILITY                 ;492801131030;5$AH6L6C;41302;Closed;NESTLE ESPA?A S.A.;5NES                ;42369;GBP;Singular Export Finance;ACTIVE;5819483,04;5819483,04;5819483,03;5819483,03;0,01;0,01;Revolver                                          ;
SANLN;500006;NESTLE AMAZONIA GBP20M 25JAN13          ;5$AH6KF4;1110000808;SANBDSD-BANCO SANTANDER LONDR ;NOBLE FACILITY                ;492801131032;5$AH6LAU;41302;Closed;NESTLE ESPA?A S.A.;5NES                ;42369;GBP;Singular Export Finance;ACTIVE;552612,17;552612,17;552612,17;552612,17;0;0;Revolver                                          ;
SANLN;500006;NESTLE AMAZONIA GBP20M 25JAN13          ;5$AH6KF4;1110000808;SANBDSD-BANCO SANTANDER LONDR ;SUCDEN FACILITY               ;492801131035;5$AH6LFN;41302;Closed;NESTLE ESPA?A S.A.;5NES                ;42369;GBP;Singular Export Finance;ACTIVE;968449,72;968449,72;968449,72;968449,72;0;0;Revolver                                          ;
SANLN;500006;NESTLE AMAZONIA GBP20M 25JAN13          ;5$AH6KF4;1110000808;SANBDSD-BANCO SANTANDER LONDR ;GENCO FACILITY                ;49200220131133;ZKB156SH;41690;Closed;NESTLE ESPA?A S.A.;5NES                ;42369;GBP;Singular Export Finance;ACTIVE;0;0;0;0;0;0;Revolver                                          ;
ABNTS;300016;BUNZL FINANCE PLC 071111 GBP 40M        ;509U75YF;;ABBEY ANTS                    ;BUNZL FINANCE                 ;160811111500;509U760P;40854;Terminated;BUNZL FINANCE PUBLIC LIMITED COMPANY;BFVU                ;41988;GBP;Loans;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
ABNTS;300016;AABAR INVESTMENTS PJS EUR90M 160513     ;52AMQIMO;;ABBEY ANTS                    ;FACILITY                      ;161605130942;52AMQIYD;41410;Closed;AABAR INVESTMENTS PJS;A692                ;42464;EUR;Loans;ACTIVE;90000000;90000000;90000000;90000000;0;0;Term                                              ;
SAN  ;100007;FOTOWATIO ENE SOLAR 181,9MEUR 171006 CLO;538ADHBZ; ;BANCO SANTANDER, S.A.         ;TRAMO IVA CANCELADO           ;49181120080943;538ADHC9;39007;Terminated;FOTOWATIO ENERGIA SOLAR S.L.,MADRID;F1UF                ;39659;EUR;Loans - Revolving;TERMINATED;0;0;;;0;0;Revolver                                          ;
SAN  ;100007;FOTOWATIO ENE SOLAR 181,9MEUR 171006 CLO;538ADHBZ; ;BANCO SANTANDER, S.A.         ;TRAMO SENIOR                  ;49181120080923;538ADHCT;39007;Terminated;FOTOWATIO ENERGIA SOLAR S.L.,MADRID;F1UF                ;47115;EUR;Syndicated Loan Investment Portfolio;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100007;FOTOWATIO ENE SOLAR 181,9MEUR 171006 CLO;538ADHBZ; ;BANCO SANTANDER, S.A.         ;TRAMO SENIOR                  ;49181120080923;538ADHCT;39007;Terminated;FOTOWATIO ENERGIA SOLAR S.L.,MADRID;F1UF                ;47115;EUR;Loans - Long Term;TERMINATED;0;0;0;0;0;0;Term                                              ;
SANLN;500004;XSTRATA (SCHWEIZ) USD 4BN 17SEP2010     ;5398W7XA;1110000735;SANRR8S-ROYAL BANK OF SCOTLAN ;FACILITY A                    ;49200920101135;5398W880;40438;Terminated;XSTRATA AG, ZUG;XA03                ;40844;USD;Investment Credits;TERMINATED;0;0;;;0;0;Revolver                                          ;
SANLN;500004;XSTRATA (SCHWEIZ) USD 4BN 17SEP2010     ;5398W7XA;1110000735;SANRR8S-ROYAL BANK OF SCOTLAN ;FACILITY B                    ;49200920101144;5398W8LP;40438;Terminated;XSTRATA AG, ZUG;XA03                ;40844;USD;Investment Credits;TERMINATED;0;0;;;0;0;Revolver                                          ;
SAN  ;100004;COMPAÑIA NAV SERV EUR 45MM 19/12/2014   ;53BGLKA6; ;BANCO SANTANDER, S.A.         ;TRAMO A                       ;18212110673936;53BGLKAG;41991;Closed;COMPA?IA NAVARRA DE SERVICIOS INTEGRALES, S.L.;DR6J                ;44183;EUR;Syndicated Loan Investment Portfolio;ACTIVE;39400000,05;6128888,89;39400000;6128888,9;0;0;Term                                              ;
SAN  ;100004;COMPAÑIA NAV SERV EUR 45MM 19/12/2014   ;53BGLKA6; ;BANCO SANTANDER, S.A.         ;INDUSAL-REV3-030              ;18212110673910;53BGLKB0;41991;Closed;COMPA?IA NAVARRA DE SERVICIOS INTEGRALES, S.L.;DR6J                ;43087;EUR;Syndicated Credit Investment Portfolio;ACTIVE;5000000;777777,76;5000000;777777,76;0;0;Revolver/Term                                     ;
BRA  ;800007;FORJAS TAURUS USD10MM 06MAR14 BRA       ;55B24DG9;1110000015;SANTY1P-SANTANDER BRASIL ESTA ;WORKING CAPITAL 4131          ;49110320141139;55B24DQE;41709;Terminated;FORJAS TAURUS SA;FOTA                ;42072;USD;Bilateral Loans;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100004;CONST. MEGO 1.6MM 10/05/10              ;57924664; ;SANCAEX-CAJA DE AHORROS DE EX ;TRAMO ÚNICO                   ;67472816050225;579246F5;40308;Terminated;CONSTRUCCIONES MEGO SA, PLASENCIA;G0JQ                ;41729;EUR;Syndicated Credit Investment Portfolio;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
SAN  ;100004;CONST. MEGO 1.6MM 10/05/10              ;57924664; ;SANCAEX-CAJA DE AHORROS DE EX ;TRAMO ÚNICO                   ;67472816050225;579246F5;40308;Terminated;CONSTRUCCIONES MEGO SA, PLASENCIA;G0JQ                ;41729;EUR;Loans - Revolving;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
CLO  ;600007;SERIE 1:TELEFONICA S.A.CITI 8BN EUR TRA2;57ATJK2Y;;SGBM ASSET MOBILIZATION       ;TRAMO A2                      ;49260920130934;W*ATKU2U;40661;Terminated;TELEFONICA SA, MADRID;TELE                ;41848;EUR;Syndicated Loan Investment Portfolio;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100002;MANCHASOL 1 CT EUR251MM26-11-8(MIG)     ;5CAXLJUL;4915001601189030;SANBSAB-BANCO DE SABADELL S.A ;TRAMO SENIOR                  ;20131612142200;5CAXLK7Z;39778;Closed;MANCHASOL 1 CENTRAL TERMOSOLAR UNO SL;M28J                ;47232;EUR;Syndicated Credit Investment Portfolio;ACTIVE;244729326,16;58559941,16;244729326,16;58559941,16;0;0;Revolver                                          ;
ABNTS;300002;ARCHIMEDES REAL ESTATE GBP 20MM 22DIC14 ;5CBH75RU;;ABBEY ANTS                    ;ARCHIMEDES REAL ESTATE        ;49291220141435;5CBH75S4;41995;Closed;ARCHIMEDES REAL ESTATE INVESTMENT S.A.R.L.;9WSM                ;43821;GBP;Loans - Long Term;ACTIVE;24678000;24678000;24250662,14;24250662,14;427337,86;427337,86;Term                                              ;
SANLN;500004;NOKIA CORPORATION EUR 1,5BN 25MAR11     ;5D9IZPCR;1110000761;SANUBFF-NORDEA BANK FINLAND P ;REVOLVING FACILITY            ;49050420111126;(09J114M;40627;Closed;NOKIA OYJ;5F08                ;42454;EUR;Investment Credits;ACTIVE;1500000000;92625000;;;1500000000;92625000;Revolver                                          ;
ABPLC;300018;BANQUE CANTONALE DISCOUNT 26MAY15       ;5DBOTDB9;;ABBEY ANPLC                   ;STRAIGHT DISCOUNT             ;49260520151555;5DBOTDKU;42150;Closed;BANQUE CANTONALE VAUDOISE, LAUSANNE;BCVL                ;42153;USD;Loans - Short Term;ACTIVE;0;0;0;0;0;0;Term                                              ;
SAN  ;100004;BERGE CAJAMADRID EUR 156MM 01/03/10     ;5F8YZ0WR; ;SANCAJA-CAJA DE MADRID - MADR ;TRAMO DEUDA CIRCULANTE        ;15002610448260;)Z9W3APO;40826;Terminated;BERGE AUTOMOCION S.L.,MADRID;CAUE                ;42714;EUR;Syndicated Loan Investment Portfolio;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100004;BERGE CAJAMADRID EUR 156MM 01/03/10     ;5F8YZ0WR; ;SANCAJA-CAJA DE MADRID - MADR ;TRAMO 6.1.1.2                 ;15002510464320;1MAT874A;40238;Terminated;BERGE AUTOMOCION S.L.,MADRID;CAUE                ;42430;EUR;Syndicated Credit Investment Portfolio;TERMINATED;0;0;;;0;0;Term/Revolver                                     ;
SAN  ;100004;BERGE CAJAMADRID EUR 156MM 01/03/10     ;5F8YZ0WR; ;SANCAJA-CAJA DE MADRID - MADR ;TRAMO 6.2.1.1                 ;15002510448243;5F8YZ7A3;40238;Terminated;BERGE AUTOMOCION S.L.,MADRID;CAUE                ;42430;EUR;Syndicated Loan Investment Portfolio;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100004;BERGE CAJAMADRID EUR 156MM 01/03/10     ;5F8YZ0WR; ;SANCAJA-CAJA DE MADRID - MADR ;TRAMO 6.2.1.1                 ;15002510448243;5F8YZ7A3;40238;Terminated;BERGE AUTOMOCION S.L.,MADRID;CAUE                ;42430;EUR;Loans;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100004;BERGE CAJAMADRID EUR 156MM 01/03/10     ;5F8YZ0WR; ;SANCAJA-CAJA DE MADRID - MADR ;TRAMO 6.2.1.2                 ;15002710433459;5F8YZ7HY;40238;Terminated;BERGE AUTOMOCION S.L.,MADRID;CAUE                ;42430;EUR;Loans;TERMINATED;0;0;;;0;0;Term                                              ;
SAN  ;100004;BERGE CAJAMADRID EUR 156MM 01/03/10     ;5F8YZ0WR; ;SANCAJA-CAJA DE MADRID - MADR ;TRAMO 6.2.1.2                 ;15002710433459;5F8YZ7HY;40238;Terminated;BERGE AUTOMOCION S.L.,MADRID;CAUE                ;42430;EUR;Syndicated Loan Investment Portfolio;TERMINATED;0;0;;;0;0;Term                                              ;
SAN  ;100004;ADVEO EUR 115MM 27JAN15 (MIG)           ;5FBIORSP;4915001601189630;SANBBVD-BANCO BILBAO VIZCAYA  ;PRESTAMO TL                   ;49270120151319;5FBIOT15;42031;Closed;ADVEO GROUP INTERNATIONAL S.A.;5UPA                ;43857;EUR;Syndicated Loan Investment Portfolio;ACTIVE;100000000;13043478,27;100000000;13043478,27;0;0;Term                                              ;
SAN  ;100004;ADVEO EUR 115MM 27JAN15 (MIG)           ;5FBIORSP;4915001601189630;SANBBVD-BANCO BILBAO VIZCAYA  ;RCF                           ;49270120151321;5FBIOT4Z;42031;Closed;ADVEO GROUP INTERNATIONAL S.A.;5UPA                ;43857;EUR;Syndicated Credit Investment Portfolio;ACTIVE;15000000;1956521,74;15000000;1956521,74;0;0;Revolver                                          ;
SAN  ;100011;REDE DOR SAO LUIZ 115MMUSD 04-12-14 1797;5GBH9880;4917971600000920;SAN8IFC-INTERNATIONAL FINANCE ;B LOAN TRANCHE I              ;49301220141656;5GBH98F6;41977;Closed;REDE DOR SAO LUIZ SA;HEP3                ;45611;USD;Syndicated Loan Investment Portfolio;ACTIVE;115000000;1;;;115000000;1;Term                                              ;
SAN  ;100010;4036742 CAY-4036742 SAN CAYMAN          ;5I9DFIGW;4955051600000360;BANCO SANTANDER, S.A.         ;1.6M USD 20/12/10             ;29122010122000;5I9DFLII;40532;Terminated;BANCO SANTANDER (BRASIL) SA, GRAND CAYMAN BRANCH;BRNK                ;40711;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;4036723 CAY-4036723 SAN CAYMAN          ;5I9DFJ5K;4955051600000360;BANCO SANTANDER, S.A.         ;1.3M USD 17/12/10             ;17122010041500;5I9DFJHO;40529;Terminated;BANCO SANTANDER (BRASIL) SA, GRAND CAYMAN BRANCH;BRNK                ;40709;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SANLN;500006;ORAFTI CHILE USD1MM 13JAN14 UNC MAPS    ;5IAZ77M1;1110000926;SANBDSD-BANCO SANTANDER LONDR ;UNCOMMITED TERM FACILITY      ;49130120131642;5IAZ77QX;41653;Terminated;ORAFTI CHILE SA;OCRL                ;41802;USD;Singular Export Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100004;BODEGAS CHIVITE 41MM EUR 27/12/13       ;5JAYM8U3; ;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO A                       ;18212910660451;G5AZPKOZ;41635;Closed;BODEGAS GRAN FEUDO, S.L.,;01PJ                ;44922;EUR;Syndicated Loan Investment Portfolio;ACTIVE;21369267,52;5744590,26;21369267,52;5744590,26;0;0;Term                                              ;
SAN  ;100004;BODEGAS CHIVITE 41MM EUR 27/12/13       ;5JAYM8U3; ;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO B1                      ;18212810660508;G5AZPKTT;41635;Closed;BODEGAS GRAN FEUDO, S.L.,;01PJ                ;42153;EUR;Syndicated Loan Investment Portfolio;ACTIVE;16994105,51;4568437,98;16994105,51;4568437,98;0;0;Term                                              ;
SAN  ;100004;BODEGAS CHIVITE 41MM EUR 27/12/13       ;5JAYM8U3; ;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO B2                      ;18212810660681;G5AZPKWZ;41635;Closed;BODEGAS GRAN FEUDO, S.L.,;01PJ                ;42153;EUR;Syndicated Loan Investment Portfolio;ACTIVE;3010686,31;808738,9;3010686,31;808738,9;0;0;Term                                              ;
SAN  ;100004;BODEGAS CHIVITE 41MM EUR 27/12/13       ;5JAYM8U3; ;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO B3                      ;18212110660494;G5AZPKZS;41635;Closed;BODEGAS GRAN FEUDO, S.L.,;01PJ                ;42153;EUR;Syndicated Loan Investment Portfolio;ACTIVE;961428,5;258858,32;961428,5;258858,32;0;0;Term                                              ;
SAN  ;100004;INVERSIONES AGVAL 106MM EUR 24/03/2015  ;5JBKL1VL;;BANCO SANTANDER, S.A.         ;AGVAL                         ;18272110604253;5JBKL6CL;42087;Closed;INVERSIONES FINANCIERAS AGVAL S.L.;9RP3                ;43914;EUR;Syndicated Loan Investment Portfolio;ACTIVE;106666670;38333335;106666670;38333335;0;0;Term                                              ;
SAN  ;100004;GRUPO FERROVIAL 0049 600MM EUR 23/06/04 ;5N842D79;;BANCO SANTANDER, S.A.         ;TRAMO C                       ;15000023060914;5N842E2J;38161;Terminated;GRUPO FERROVIAL S.A (USAR 5CDI);5GFM                ;39987;EUR;Loans - Revolving;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
SANLN;500004;INBEV USD 4.2 BN 26FEB10                ;5N8Z6PKI;1110000692;SANGBBO-FORTIS BANK S.A./N.V. ;TERM FACILITY A               ;49150320101845;5N8Z6S2O;40235;Terminated;ANHEUSER-BUSCH INBEV SA-NV;IN01                ;40600;USD;Investment Loans;TERMINATED;0;0;;;0;0;Term                                              ;
SAN  ;100012;GERDAU AMERISTEEL 2750MM USD 10/09/07   ;5N94ZXE7;4969251600001130;BANCO SANTANDER, S.A.         ;TRANCHE A. GERDAU             ;25112010094200;5N94ZXFJ;39339;Terminated;GERDAU AMERISTEEL US INC.;GACE                ;41162;USD;Singular Export Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;SAS - Joint & Several
SAN  ;100012;GERDAU AMERISTEEL 2750MM USD 10/09/07   ;5N94ZXE7;4969251600001130;BANCO SANTANDER, S.A.         ;TRANCHE B. GNA PARTNERS       ;25112010094300;5N94ZXHB;39339;Terminated;GERDAU AMERISTEEL US INC.;GACE                ;41527;USD;Singular Export Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;SAS - Joint & Several
SAN  ;100011;ODEBRECHT 430MM USD 31/05/07            ;5N94ZXJG;4969251600001150;BANCO SANTANDER, S.A.         ;ODEBRECHT 430MM 31/05/07      ;29112010043800;5N94ZXKT;39310;Terminated;ODEBRECHT DRILLING SERVICES LLC;O05F                ;42853;USD;Singular Export Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
ABNTS;300004;DE LA RUE PLC GBP 200M 120612 (MRL)     ;5NA5EYV6;;SANBBIL-BARCLAYS BANK PLC LON ;REVOLVER                      ;11306121631;5NA5EZ8A;41075;Closed;DE LA RUE PLC;DOOF                ;43800;GBP;Loans;ACTIVE;250000000;37500000;147645115,62;22146767,35;102354884,38;15353232,65;Revolver                                          ;
